Book-name	Author	Publisher	Publish-time	ISBN	img-src	book-introduction	author-introduction	Score	commments	5-stars	4-stars	3-stars	2-stars	1-stars
克莱因壶	[日]冈岛二人	化学工业出版社	2019-9	9787122346032	https://img1.doubanio.com/view/subject/l/public/s33317677.jpg	NULL	冈岛二人	9.0 	330	60.3%	30.6%	8.8%	0.3%	0.0%
半生缘	张爱玲	北京十月文艺出版社	2012-6-1	9787530211144	https://img1.doubanio.com/view/subject/l/public/s10199588.jpg	《半生缘》讲的是三十年代上海的一个悲惨的爱情故事。女主人公顾曼桢家境贫寒，自幼丧父，老小七人全靠姐姐曼璐做舞女养活。曼桢毕业后在一家公司工作，与来自南京的沈世钧相爱，世钧深深同情曼桢的处境，决定与之结婚。曼璐终于也嫁人了，姐夫祝鸿才是个暴发户，当得知曼璐不能生育，便日生厌弃之心，曼璐为了栓住祝生出一条残计……十八年在天才作家张爱玲的笔下一晃就过去了，曼桢和世钧又在上海相遇，而岁月变迁绿树早已成荫……	张爱玲，1920年9月30日出生於上海，原名张煐。1922年迁居天津。1928年由天津搬回上海，读《红楼梦》和《三国演义》。1930年改名张爱玲，1939年考进香港大学，1941年太平洋战争爆发，投入文学创作。两年後，发表《倾城之恋》和《金锁记》等作品，并结识周瘦鹃、柯灵、苏青和胡兰成。1944与胡兰成结婚，1945年自编《倾城之恋》在上海公演；同年，抗战胜利。1947年与胡兰成离婚，1952年移居香港，1955年离港赴美，并拜访胡适。1956年结识剧作家赖雅，同年八月，在纽约与赖雅结婚。1967年赖雅去世，1973年定居洛杉矶；两年后，完成英译清代长篇小说《海上花列传》。1995年九月逝於洛杉矶公寓，享年七十四岁。	9.1 	9275	59.1%	35.2%	5.4%	0.3%	0.0%
何以笙箫默	顾漫	朝华出版社	2007-4	9787505414709	https://img3.doubanio.com/view/subject/l/public/s2529195.jpg	一段年少时的爱恋，牵出一生的纠缠。大学时代的赵默笙阳光灿烂，对法学系大才子何以琛一见倾心，开朗直率的她拔足倒追，终于使才气出众的他为她停留驻足。然而，不善表达的他终于使她在一次伤心之下远走他乡……	顾漫，网络文学女作家，“悦读纪”王牌作者之一。	7.8 	131427	34.9%	35.0%	24.0%	4.3%	1.7%
故事	罗伯特·麦基	天津人民出版社	2014-9-1	9787201088334	https://img1.doubanio.com/view/subject/l/public/s27598249.jpg	自1997年初版以来，《故事》一直是全世界编剧的第一必读经典，至今，仍属于美国亚马逊最畅销图书中的Top 1%。集结了罗伯特?麦基30年的授课经验，本书在对《教父》《阿甘正传》《星球大战》等经典影片的详细分析中，清晰阐述了故事创作的核心原理，其指导意义不应只被影视圈的人所认识，更应得到小说创作、广告策划、文案撰写人才的充分开发。	NULL	9.2 	7633	69.2%	24.5%	5.5%	0.6%	0.2%
德米安	[德]赫尔曼·黑塞	上海人民出版社	2009-3	9787208081550	https://img3.doubanio.com/view/subject/l/public/s3979854.jpg	《德米安：埃米尔·辛克莱的彷徨少年时》是黑塞的代表作之一，讲述少年辛克莱寻找通向自身之路的艰辛历程。出生并成长于“光明世界”的辛克莱，偶然发现截然不同的“另一个世界”，那里的纷乱和黑暗，使他焦虑困惑，并陷入谎言带来的灾难之中。这时，一个名叫德米安的少年出现，将他带出沼泽地，从此他开始走向孤独寻找自我的前路。之后的若干年，“德米安”以不同的身份面目出现，在他每一次孤独寻找、艰难抉择的时候，成为他的引路人……	"赫尔曼·黑塞（Hermann Hesse, 1877-1962），德国作家，20世纪最伟大的文学家之一。以《德米安：埃米尔·辛克莱的彷徨少年时》、《荒原狼》、《悉达多》、《玻璃球游戏》等作品享誉世界文坛。1923年46岁入瑞士籍。1946年获诺贝尔文学奖。"	9.0 	11624	58.7%	33.3%	7.4%	0.5%	0.1%
秘密	[日]东野圭吾	海南出版社	2008-6	9787807001508	https://img3.doubanio.com/view/subject/l/public/s5909700.jpg	一场车祸改变了杉田平介平淡而幸福的家庭生活。妻子直子不幸身亡，女儿藻奈美奇迹般苏醒后，平介却发现她的身体里住着的是直子的灵魂……	东野圭吾Keigo Higashino（1958～ ）出生于日本大阪，大阪府立大学毕业。1985年以第31届江户川乱步奖得奖作《放学后》出道。1999年以《秘密》获得第52届日本推理作家协会奖。2006年以《嫌疑犯X的献身》 获得第134届直木奖以及第6届本格推理小说大奖。	7.7 	41128	26.1%	45.4%	25.8%	2.3%	0.4%
此间的少年	江南	华文出版社	2004-1	9787507515121	https://img1.doubanio.com/view/subject/l/public/s1068707.jpg	《此间的少年》讲述的是让人熟悉的大学生活的故事。小说以宋代嘉佑年为时间背景，地点在以北大为模版的“汴京大学”，登场的人物是乔峰、郭靖、令狐冲等大侠，不过在大学里，他们和当代的年轻人没有什么不同。他们早上要跑圈儿，初进校门的时候要扫舞盲，有睡不完的懒觉，站在远处默默注视自己心爱的姑娘……	江南，男，安徽合肥人。目前的身份是作家和媒体经理。代表作品有《此间的少年》、《一千零一夜之死神》、《九州·缥缈录》系列、《光明皇帝》系列等。	8.4 	45067	40.7%	39.2%	17.9%	1.8%	0.4%
世界尽头与冷酷仙境	[日]村上春树	上海译文出版社	2002-12	9787532730001	https://img1.doubanio.com/view/subject/l/public/s1801057.jpg	NULL	村上春树（1949- ），日本小说家。曾在早稻田大学文学部戏剧科就读。1979年，他的第一部小说《听风之歌》问世后，即被搬上了银幕。随后，他的优秀作品《1973年的弹子球》、《寻羊冒险记》、《挪威的森林》等相继发表。他的创作不受传统拘束，构思新奇，行文潇洒自在，而又不流于庸俗浅薄。尤其是在刻画人的孤独无奈方面更有特色，他没有把这种情绪写成负的东西，而是通过内心的心智性操作使之升华为一种优雅的格调，一种乐在其中的境界，以此来为读者，尤其是生活在城市里的人们提供了一种生活模式或生命的体验。	8.6 	34077	44.5%	40.3%	13.9%	1.1%	0.2%
四世同堂	老舍	北京十月文艺出版社	2008-07	9787530209226	https://img1.doubanio.com/view/subject/l/public/s3424257.jpg	NULL	老舍（1899-1966）原名舒庆春，字舍予，满族，生于北京贫民之家。1918年毕业于北京师范学校。1924年去英国，任伦敦大学东方学院华语讲师，开始小说创作，写有《老张的哲学》、《赵子曰》、《二马》等。1930年回国，先后任教于济南齐鲁大学、青岛山东大学，创作了《大明湖》、《猫城记》、《离婚》、《骆驼祥子》等。	9.3 	10071	71.1%	24.6%	3.8%	0.3%	0.3%
人性的枷锁	[英]威廉·萨默塞特·毛姆	江西人民出版社	2016-5	9787210082903	https://img3.doubanio.com/view/subject/l/public/s28758331.jpg	NULL	NULL	9.2 	6074	67.8%	27.5%	4.3%	0.3%	0.1%
人鼠之间	[美]JohnSteinbeck	上海文艺出版社	2016-1-1	9787532158690	https://img3.doubanio.com/view/subject/l/public/s28336612.jpg	NULL	NULL	9.1 	4179	60.5%	33.1%	6.1%	0.3%	0.1%
圣殿春秋	[英]肯·福莱特	江苏凤凰文艺出版社	2018-7	9787559420602	https://img1.doubanio.com/view/subject/l/public/s29845937.jpg	NULL	NULL	8.5 	7068	55.2%	35.5%	8.2%	0.7%	0.3%
金瓶梅	笑笑生【著】	新加坡南洋出版社	2009-11-1	9789810553067	https://img3.doubanio.com/view/subject/l/public/s4655223.jpg	NULL	兰陵笑笑生是第一奇书《金瓶梅》的作者。此人真实身份已成为历史谜团。《金瓶梅》廿公跋说《金瓶梅传》，为世庙时一巨公寓言。明沈德符《万历野获编》则说他是嘉靖间大名士手笔。作为中国文学史上第一位独立创作长篇小说的作家，兰陵笑笑生在小说创作上达到了前所未有的高度，他所创作的《金瓶梅》以市井人物与世俗风情为描写中心，开启了文人直接取材于现实社会生活而创作长篇小说的先河。兰陵即今山东省临沂市苍山县，且书中大量运用山东口语，作者有可能是山东人，或通晓山东环境。兰陵笑笑生真实作者之考证，至今犹为一大难题，被喻为中国文学古代作家考证界的“哥德巴赫猜想”。	9.1 	1395	70.1%	23.4%	5.0%	0.6%	0.9%
钢铁是怎样炼成的	[苏联]尼·奥斯特洛夫斯基	译林出版社	1996-10	9787805674254	https://img1.doubanio.com/view/subject/l/public/s2241708.jpg	本书的主人公保尔·柯察金饱尝了生活的苦难，炼就了革命精神和反抗性格。十月革命爆发后只有十六岁的他，就参加了红军，无论在战炮火中，还是在国民经济复时期，可察金都表现出大无畏精神，钢铁一般的意志，强烈的爱国主义和对人民的无限的无限忠诚。由于在战争中多次负伤以及劳累过度，他全身瘫痪，双目失明，被牢牢禁锢在床上，但他占胜了精神与肉体的打击，拿起笔来歌颂为建立苏维埃政权而奋斗的英雄。	NULL	7.6 	55305	24.3%	43.5%	27.9%	3.1%	1.2%
一切皆有可能	[美]伊丽莎白·斯特劳特	南海出版公司	2019-8-1	9787544274210	https://img1.doubanio.com/view/subject/l/public/s33308878.jpg	NULL	美国当代作家。1956年出生于缅因州波特兰市，大学毕业后开始文学创作。已出版《奥利芙·基特里奇》《一切皆有可能》等。作品长居《纽约时报》畅销榜前列，在文坛拥有坚实口碑。2009年凭借《奥利芙·基特里奇》获普利策小说奖。	8.4 	99	36.4%	46.5%	15.2%	2.0%	0.0%
告白	湊佳苗	時報文化	2009-8	9789571350813	https://img3.doubanio.com/view/subject/l/public/s3931802.jpg	NULL	湊佳苗	8.6 	24541	48.2%	41.6%	9.5%	0.6%	0.1%
痛苦的中国人	[奥]彼得·汉德克	上海人民出版社	2016-10	9787208140820	https://img3.doubanio.com/view/subject/l/public/s29095155.jpg	NULL	NULL	7.4 	320	22.8%	42.5%	27.2%	4.1%	3.4%
黎明之街	[日]东野圭吾	南海出版公司	2018-2	9787544291361	https://img1.doubanio.com/view/subject/l/public/s29823039.jpg	NULL	东野圭吾	7.4 	5114	20.3%	47.7%	28.8%	2.7%	0.4%
魔道祖師 三	墨香銅臭	平心工作室	2016-12-8	9789865710781	https://img1.doubanio.com/view/subject/l/public/s29181699.jpg	隨書附贈精美明信片一張	墨香銅臭（ㄒㄧㄡˋ）	8.0 	2674	52.7%	29.0%	13.6%	1.7%	3.0%
簪中录	侧侧轻寒	江苏凤凰文艺出版社	2015-1-1	9787539975351	https://img3.doubanio.com/view/subject/l/public/s27999934.jpg	"唐朝懿宗年间, 名闻天下的女探黄梓瑕,一夜之间从破案才女变为毒杀全家的凶手，成为海捕文书上各地捉拿的通缉犯。李舒白贵为皇子，却身遭“鳏残孤独废疾”的诅咒，难以脱身。皇帝指婚之时，准王妃却形迹可疑，“鳏”的诅咒应验在即。"	侧侧轻寒	7.9 	8974	32.0%	47.0%	18.1%	2.2%	0.8%
清单人生	[瑞典]弗雷德里克·巴克曼	天津人民出版社	2018-4-21	9787201129396	https://img3.doubanio.com/view/subject/l/public/s29709455.jpg	NULL	NULL	7.9 	6541	27.6%	49.2%	20.8%	2.0%	0.4%
洛丽塔	[美]弗拉基米尔·纳博科夫	上海译文出版社	2005-12	9787532738151	https://img1.doubanio.com/view/subject/l/public/s1483347.jpg	《洛丽塔》原著问世五十年来第一部中文全译本。纳博科夫最著名最有争议的小说杰作。	NULL	7.7 	64012	24.5%	43.8%	28.1%	2.9%	0.7%
世界的凛冬	[英]肯·福莱特	江苏凤凰文艺出版社	2017-3-1	9787539999074	https://img1.doubanio.com/view/subject/l/public/s29331058.jpg	NULL	NULL	8.9 	17149	58.8%	32.2%	7.7%	1.0%	0.3%
伪装学渣	木瓜黄	北京时代华文书局	2019-6	9787569930337	https://img3.doubanio.com/view/subject/l/public/s33296083.jpg	小说讲述了分班后，两位风靡校园的“问题少年”不止分进一个班还成为同桌的故事。他们明明是学霸却要装学渣，浑身都是戏，考试要争倒数第一，表面上天天玩游戏，实际上背地里认真学习。文风诙谐幽默，行文流畅，仿佛回到单纯青涩的校园生活。	木瓜黄，晋江文学网人气作者，被收藏数67804。作者文风诙谐幽默，轻松愉快，行文流畅，作品多描写丰富多彩的校园生活，深受年轻读者的喜爱，代表作有《伪装学渣》《七芒星》等，微博@炸天黄，粉丝数11万。	6.9 	1515	42.8%	32.4%	18.2%	5.0%	1.7%
小偷家族	[日]是枝裕和	北京联合出版公司	2019-1	9787559610935	https://img3.doubanio.com/view/subject/l/public/s29952694.jpg	NULL	NULL	8.6 	6801	46.2%	45.2%	8.0%	0.6%	0.1%
外面是夏天	[韩]金爱烂	人民文学出版社	2019-8	9787020153886	https://img3.doubanio.com/view/subject/l/public/s33451310.jpg	《外面是夏天》是金爱烂的第四部短篇小说集，共收入七篇作品。故事中的主人公大多在经历“失去”，失去孩子，失去父亲，失去能用母语与之交流的人……金爱烂似乎有意将这种种失去之痛揉碎，均匀地分布在字里行间，让痛感不时击中读者的心。在本书中，作者依旧保持着都市生活观察员和记录员的角色，叙述平实，贴近生活。	金爱烂，1980年生于韩国仁川市，毕业于韩国艺术综合学校戏剧院剧作系。2002年短篇小说《不敲门的家》获得第一届大山大学文学奖，该小说又发表于2003年《创作与批评》春季号，从此开始文学活动。著有小说集《老爸，快跑》《噙满口水》《你的夏天还好吗？》，长篇小说《我的忐忑人生》（改编电影由宋慧乔、姜栋元主演）。曾获《韩国日报》文学奖、今日年轻艺术家奖、申东晔创作奖、李孝石文学奖、金裕贞文学奖、年轻作家奖、李箱文学奖、东仁文学奖等。	8.9 	255	51.0%	41.6%	6.7%	0.4%	0.4%
罗杰疑案	[英]阿加莎·克里斯蒂	新星出版社	2013-3	9787513311236	https://img3.doubanio.com/view/subject/l/public/s25814002.jpg	金斯艾伯特村里坐落着两座豪宅，“皇家围场”是其中之一，而居住其中的弗拉尔斯太太刚刚过世。	NULL	9.1 	12256	67.7%	27.9%	4.1%	0.2%	0.1%
自指引擎	[日]圆城塔	人民文学出版社	2019-9-1	9787020152070	https://img3.doubanio.com/view/subject/l/public/s33320962.jpg	NULL	圆城塔 日本作家。2012年凭《滑稽师之蝶》获得第146届芥川奖。	9.2 	96	53.1%	34.4%	8.3%	2.1%	2.1%
生命暗章	李怀瑜	东方出版社	2019-9-20	9787520709170	https://img1.doubanio.com/view/subject/l/public/s33491099.jpg	NULL	李怀瑜 (Winnie M. Li)，美籍华人，作家、制作人，在三大洲间从事创意产业工作。毕业于哈佛大学，后又以优异的成绩取得伦敦大学金匠学院创意写作文学硕士。她曾撰写旅行指南，制作独立电影，筹办影展，并且开发生态旅游计划。她现在为各媒体写作和发声，主持艺术节，同时也是 伦敦政治经济学院的媒体通讯博士研究员。2015年英国犯罪作家协会的新人匕首奖中，李怀瑜获得高度赞扬，并且获得了2016年SI Leeds文学奖第二名。她定居伦敦，却也热衷旅行。《生命暗章》是她的第一本小说，并且赢得2017年的“非布克奖”。	8.5 	236	56.4%	36.4%	6.4%	0.8%	0.0%
包法利夫人	福楼拜	人民文学出版社	2003-01	9787020038992	https://img1.doubanio.com/view/subject/l/public/s1153177.jpg	长篇小说《包法利夫人》是福楼拜的代表作。作者以简洁而细腻的文笔，通过一个富有激情的女子爱玛的经历，再现了１９世纪中期法国的社会生活。《包法利夫人》的艺术形式使它成为近代小说的一个新转机。这不仅是一部模范小说，也是一篇模范散文。其书被翻译成多国文字、多次再版，经典永远是经典。小说是阅读量极大、受众范围极为广泛的一种文学体裁。它以其文学性和故事性的紧密结合，吸引文学及文学以外的大量读者。小说往往将现实压缩，以文学的形式反映真实的、深刻的社会现象、社会背景，或者反映某种思想、某种哲学观念甚至某种宗教信仰。	NULL	8.0 	19713	30.3%	46.8%	21.7%	1.1%	0.2%
小城畸人	[美]舍伍德·安德森	天津人民出版社	2019-8-12	9787201149097	https://img3.doubanio.com/view/subject/l/public/s33446432.jpg	NULL	NULL	8.5 	237	38.4%	46.4%	13.1%	2.1%	0.0%
没有人给他写信的上校	[哥伦比亚]加西亚·马尔克斯	南海出版公司	2013-5	9787544264013	https://img3.doubanio.com/view/subject/l/public/s26377562.jpg	★ 五十六年了，上校唯一做过的事情就是等待。	加西亚?马尔克斯（Gabriel García Márquez）	8.5 	20118	40.4%	47.5%	11.4%	0.5%	0.2%
在细雨中呼喊	余华	作家出版社	2012-11-1	9787506365604	https://img3.doubanio.com/view/subject/l/public/s26840501.jpg	《在细雨中呼喊》是二十世纪九十年代的经典文本，是余华的第一部长篇力作。小说描述了一位江南少年的成长经历和心灵历程。《在细雨中呼喊 》的结构来自于对时间的感受，确切地说是对记忆中的时间的感受，叙述者 天马行空地在过去、现在和将来这三个时间维度里自由穿行，将忆记的 碎片 穿插、结集、拼嵌完整。	NULL	8.6 	10038	43.6%	45.1%	10.4%	0.7%	0.1%
红拂夜奔	王小波	江苏文艺出版社	2005-1	9787539921624	https://img3.doubanio.com/view/subject/l/public/s26384792.jpg	《红拂夜奔》这书题就会让读者认为是写隋末杨素家妓红拂敬慕大军事家李靖，私奔相从的风流逸事。然而，这本书它以现代人的眼光去观照历史，又以历史文化原型来建构现代小说的结构。历史的重建和复归在于人类有共同的心理品质、共同的生存状态和共同的生存困境。王小波在序言中说：“我写的是内心而不是外形，是神似而不是形似。”人类自身的进化是在不断循环、重演的历史中进行的，唯有如此，那些世代相传的古典名著才能震撼现代读者的心灵，引起共鸣；那些借鉴历史原型的现代作品才能激发读者真正的兴趣。王小波写的就是这样一部把历史和现实进行双向建构的小说。	王小波，1952年出生于北京，并先后当过知青、民办教师、工人、工科大学生。在美国匹兹堡大学取得文学硕士，再学电脑，在统计系当助教，回国后在中国人民大学任教。1980年，他与李银河结婚。	8.7 	24900	48.5%	39.2%	11.3%	0.9%	0.2%
热带	李唐	北京出版集团·北京十月文艺出版社	2019-10	9787530219843	https://img1.doubanio.com/view/subject/l/public/s33499829.jpg	NULL	李唐，小说家，诗人。1992年生，14岁开始写诗，18岁写小说。曾获第四届“紫金·人民文学之星”中篇小说奖、“台湾X19诗奖”首奖。已出版中短篇小说集《我们终将被遗忘》、中篇小说《JIU馆关门之前》、长篇小说《身外之海》《月球房地产推销员》。	8.9 	81	44.4%	37.0%	13.6%	0.0%	4.9%
岛	[英]维多利亚·希斯洛普	南海出版公司	2009-4	9787544244077	https://img3.doubanio.com/view/subject/l/public/s3735710.jpg	多年来，阿丽克西斯发觉母亲总是过分守护着自己的过去，不仅掩埋了自己的根，还把上面的泥土踩得结结实实。	维多利亚·希斯洛普，英国著名作家，《岛》为其长篇处女作。	7.7 	35687	22.8%	46.3%	27.8%	2.6%	0.4%
永恒的终结	[美]艾萨克·阿西莫夫	江苏文艺出版社	2014-9-1	9787539957173	https://img3.doubanio.com/view/subject/l/public/s29555070.jpg	NULL	NULL	9.0 	19784	62.0%	30.8%	6.5%	0.5%	0.1%
安娜·卡列尼娜	[俄]列夫·托尔斯泰	上海文艺出版社	2007-8	9787532132256	https://img1.doubanio.com/view/subject/l/public/s5763939.jpg	NULL	列夫·托尔斯泰(1828～1910)，俄罗斯文学大师。他以自己一生的辛勤创作，登上了当时欧洲批判现实主义文学的高峰，在世界文学中占有重要的地位。他描绘了俄罗斯民众广阔的生活场景，被称为“俄国革命的一面镜子”。代表作为《战争与和平》《安娜·卡列尼娜》和《复活》。	9.2 	6873	63.6%	30.4%	5.5%	0.4%	0.2%
人间失格	太宰治	武汉出版社	2011-12	9787543064089	https://img3.doubanio.com/view/subject/l/public/s7003165.jpg	人间失格，即丧失为人的资格。由序、第一手札、第二手札、第三手札、后记共五个部分构成，其中序和后记以作者口吻叙说，三个手札则以主人公叶藏的口吻叙述。主人公叶藏胆小懦弱，惧怕世间的情感，不了解人类复杂的思想，继而通过搞笑取乐别人，隐藏真实的自己。后来发现饮酒作乐似乎更能逃避这个世界，于是终日放浪形骸，通过酒精、药物、女人来麻痹自己，最终走向毁灭。他被身为人最真切的痛苦所折磨，终其一生都在自我厌倦下寻求爱，逃避爱，最后只能毁灭自己。	太宰治（1909-1948），日本文学的重要人物，“私小说”领域的天才作家。	8.3 	29998	36.5%	46.4%	15.3%	1.4%	0.5%
京华烟云	林语堂	陕西师范大学出版社	2005-7	9787561334386	https://img1.doubanio.com/view/subject/l/public/s1395779.jpg	NULL	NULL	8.5 	30703	41.3%	44.8%	12.9%	0.9%	0.1%
失明症漫记	[葡]若泽·萨拉马戈	南海出版公司	2014-2	9787544264112	https://img1.doubanio.com/view/subject/l/public/s27217828.jpg	NULL	若泽?萨拉马戈（José Saramago）：	9.0 	7660	62.1%	31.0%	6.2%	0.5%	0.1%
孽子	白先勇	广西师范大学出版社	2010.10	9787563397655	https://img3.doubanio.com/view/subject/l/public/s6240330.jpg	白先勇唯一的一部长篇小说《孽子》，以同性恋为题材，全书共分为四章，依次是“放逐”、“在我们的王国里”、“安乐乡”、“那些青春鸟的行旅”，描写了上个世纪六七十年代生活在台北的一群为家庭所弃、为社会所遗的“孽子”。白先勇题记：“写给那一群，在最深最深的黑夜里，独自彷徨街头，无所依归的孩子们。”其中父子冲突的主题，亦令人印象深刻。	NULL	9.1 	10965	62.3%	32.1%	5.2%	0.3%	0.1%
一个叫欧维的男人决定去死	[瑞典]弗雷德里克·巴克曼	四川文艺出版社	2017-7-24	9787541146565	https://img9.doubanio.com/view/subject/l/public/s29475416.jpg	NULL	NULL	9.2 	5130	69.5%	25.0%	4.8%	0.5%	0.1%
小小小小的火	[美]伍绮诗	江苏凤凰文艺出版社	2018-4	9787559407399	https://img3.doubanio.com/view/subject/l/public/s29745380.jpg	NULL	NULL	8.3 	10243	42.9%	43.2%	12.5%	1.1%	0.3%
莲花	安妮宝贝（庆山）	作家出版社	2006-3	9787506335867	https://img1.doubanio.com/view/subject/l/public/s1513548.jpg	全书收录安妮墨脱之行所拍八张图片，皆沿途所见。	安妮宝贝，自由作家，现居北京。曾任职金融广告网络等行业。已出版短篇小说集《告别薇安》，散文及短篇小说集《八月未央》，长篇小说《彼岸花》，摄影图文集《蔷薇岛屿》。	8.0 	88327	31.1%	40.8%	24.4%	2.8%	0.9%
梦里花落知多少	三毛	北京十月文艺出版社	2007-6	9787530208922	https://img3.doubanio.com/view/subject/l/public/s2393243.jpg	《梦里花落知多少》记录了荷西过世后三毛的生活，共23篇。内容均为台湾皇冠出版社81年至88年的初版。	三毛，台湾著名作家，1943年3月26日出生于重庆，浙江省定海县人。本名为陈懋平，1946年改名陈平，笔名“三毛”，1964年进入文化大学哲学系，肄业后曾留学欧洲，婚后定居西属撒哈拉沙漠加那利岛，并以当地的生活为背景，写出一连串情感真挚的作品。1981年回到台湾，曾在文化大学任教，1984年辞去教职，专职从事写作和演讲，1991年1月4日去世，享年48岁。	8.8 	61674	50.5%	38.8%	9.9%	0.7%	0.2%
使女的故事	[加拿大]玛格丽特·阿特伍德	上海译文出版社	2017-12	9787532776337	https://img3.doubanio.com/view/subject/l/public/s29629932.jpg	奥芙弗雷德是基列共和国的一名使女。她是这个国家中为数不多能够生育的女性之一，被分配到没有后代的指挥官家庭，帮助他们生育子嗣。和这个国家里的其他女性一样，她没有行动的自由，被剥夺了财产、工作和阅读的权利。除了某些特殊的日子，使女们每天只被允许结伴外出一次购物，她们的一举一 动都受到“眼目”的监视。更糟糕的是，在这个疯狂的世界里，人类不仅要面对生态恶化、经济危机等问题，还陷入了相互敌视、等级分化和肆意杀戮的混乱局面。女性并非这场浩劫中唯一被压迫的对象，每个人都是这个看似荒诞的世界里的受害者。	NULL	8.3 	5537	36.8%	49.9%	12.1%	0.9%	0.3%
龙族Ⅱ	江南	长江出版社	2011-5	9787549204304	https://img9.doubanio.com/view/subject/l/public/s26012756.jpg	这是一个关于屠龙者的故事，这也是一个关于少年们成长的传奇。	江南，男，巨蟹座，中国著名青春小说作者，游走于青春与幻想创作之间，其作品以情节多变、人物热血、内容励志著称。代表作《九州缥缈录》（6本）、《此间的少年》、《上海堡垒》等。	8.0 	15286	46.3%	38.3%	12.8%	1.7%	0.9%
镇魂	priest	晋江出版社	2013-7-4	9787516354254	https://img3.doubanio.com/view/subject/l/public/s27964123.jpg	温柔内敛美人攻VS暴躁精分……以及自以为攻的受。	重度精分，二逼青年，疯婆子半文盲，猥琐死宅体质间歇性发作存续期随蘑菇生长周期而定，大废柴教终身荣誉会员。欢迎包养……	7.9 	11842	43.0%	38.6%	16.3%	1.6%	0.4%
南方高速	[阿根廷]胡利奥·科塔萨尔	南海出版公司	2017-7	9787544290678	https://img9.doubanio.com/view/subject/l/public/s29529746.jpg	NULL	胡里奥·科塔萨尔 Julio Cortázar (1914-1984)，阿根廷著名作家，短篇小说大师，拉丁美洲“文学爆炸”代表人物。1914年出生于比利时，在阿根廷布宜诺斯艾利斯长大，1951年移居法国巴黎，1951年出版首部短篇小说集《动物寓言集》。著有长篇小说《跳房子》，短篇小说集《游戏的终结》《万火归一》《八面体》《我们如此热爱格伦达》等。1984年在巴黎病逝。	8.9 	3074	55.3%	32.9%	9.6%	1.5%	0.7%
丰乳肥臀	莫言	中国工人出版社	2003-09	9787500831112	https://img3.doubanio.com/view/subject/l/public/s1102803.jpg	NULL	NULL	8.0 	10402	34.0%	46.9%	16.7%	1.8%	0.6%
九州·缥缈录	江南	新世界出版社	2005-6	9787801876942	https://img1.doubanio.com/view/subject/l/public/s1520169.jpg	当这个世界都要崩溃；当星辰和阳光也熄灭，当马蹄踏过弱者的尸骨，当黑暗的血色吞噬人心，不死的鹰再次降落在草原，英雄还在哭泣，在铁铸的摇篮中成长……《九州·缥缈录》的故事就发生在这里，游牧部落内部的权力争夺激烈，青阳与东陆王朝间恩怨重重。这是乱世的英雄史诗，当古老的王朝日渐衰微，掌管着星辰命运的神秘宗教走入了政治斗争的漩涡，年轻的王朝继承者崭露出耀眼的锋芒。	江南，男，安徽合肥人。目前的身份是作者，以及媒体经理。代表作品有《此间的少年》、《一千零一夜之死神》、《九州·缥缈录》系列、《光明皇帝》系列等。	8.8 	26454	56.1%	33.0%	9.6%	0.8%	0.4%
1988：我想和这个世界谈谈	韩寒	国际文化出版公司	2010-9	9787512500983	https://img9.doubanio.com/view/subject/l/public/s4477716.jpg	NULL	韩寒 1982年9月23日出生。作家，赛车手。已出版作品：《三重门》、《零下一度》、《像少年啦飞驰》、《通稿2003》、《毒》、《韩寒五年文集》、《长安乱》、《就这么漂来漂去》、《一座城池》、《寒》、《光荣日》、《杂的文》或有其他。	7.9 	134117	24.0%	47.6%	25.4%	2.4%	0.6%
卡拉马佐夫兄弟	陀思妥耶夫斯基(Ф.М.Достоевский)	上海译文出版社	2015-2-1	9787532763696	https://img1.doubanio.com/view/subject/l/public/s28040239.jpg	本书系俄国大作家陀思妥耶夫斯基代表作之一。小说通过一桩真实的弑父案，描写老卡拉马佐夫同三个儿子即两代人之间的尖锐冲突。老卡拉马佐夫贪婪好色，独占妻子留给儿子们的遗产，并与长子德米特里为一个风流女子争风吃醋。一天黑夜，德米特里疑心自己的情人去跟老头儿幽会，便闯入家园，一怒之下，差点儿把老头儿砸死。他仓皇逃离后，躲在暗中装病的老卡拉马佐夫的私生子斯乜尔加科夫，悄然杀死老爷，造成了一桩震惊全俄的扑朔迷离的血案，从而引发了一连串惊心动魄的事件。作品展示一个错综复杂的社会家庭、道德和人性的悲剧主题，体现了作家一生的最高艺术成就。	NULL	9.7 	2706	86.0%	11.4%	2.3%	0.1%	0.2%
ZOO	[日]乙一	当代世界出版社	2007-10	9787509002780	https://img1.doubanio.com/view/subject/l/public/s2756239.jpg	每天早上都有一张我女朋友尸体的照片放到我的收件箱里，照片显示着女朋友的尸体正在一天天地生蛆、腐化。她是在我们去过动物园之后失踪的。所有人都认为她只是失踪了，只有我知道她被杀了。我辞了职，拿着她生前的照片四处寻找凶手的线索，一副心力憔悴的模样。然而苦心寻找的背后隐藏的却是我不愿面对的真相，是我亲手杀了她……	乙一（おついち、1978年10月21日—— ），本名安达宽高，生于日本福冈。被誉为日本文坛新一代“恐怖小说精英”，日本评论家盛赞其为难得一见的天才。其作品在日本国内多次获奖。深受日本和港台地区读者喜爱。	8.6 	30967	47.5%	38.0%	13.0%	1.2%	0.4%
